category,id,component,canonical_source,reference_art,design,required_variants,art_status,runtime_status,production_outstanding,scope
fighter_move,rook.super_3,Rook / Rush Cascade,data/fighters/rook.json#/moves/42,fighters/rook/techniques.png,"Original super_3 key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Distinct named-super extreme; hold on simulation superfreeze; every authored hit group gets readable contact.","unique;startup[0,7);active[7,19);recovery[19,54);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.shop_clinch,Rook / Clinch entry,data/fighters/rook.json#/moves/43,fighters/rook/techniques.png,"Original shop_clinch key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Paired thrower/victim grabs, rotation and release must match canonical throw timeline; both fighter pairings and facings required. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,12);active[12,15);recovery[15,38);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.shop_low_drive,Rook / Low drive,data/fighters/rook.json#/moves/44,fighters/rook/techniques.png,"Original shop_low_drive key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,14);active[14,17);recovery[17,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.shop_high_hook,Rook / High hook,data/fighters/rook.json#/moves/45,fighters/rook/techniques.png,"Original shop_high_hook key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,18);active[18,21);recovery[21,40);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.shop_low_turn,Rook / Low turn,data/fighters/rook.json#/moves/46,fighters/rook/techniques.png,"Original shop_low_turn key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,14);active[14,17);recovery[17,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.shop_step_feint,Rook / Step feint,data/fighters/rook.json#/moves/47,fighters/rook/techniques.png,"Original shop_step_feint key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,0);active[0,1);recovery[1,16);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,rook.shop_sway_feint,Rook / Sway feint,data/fighters/rook.json#/moves/48,fighters/rook/techniques.png,"Original shop_sway_feint key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,0);active[0,1);recovery[1,16);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.s_lp,Vale / S LP,data/fighters/vale.json#/moves/0,fighters/vale/normals.png,"Original s_lp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","lp;startup[0,3);active[3,5);recovery[5,12);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.s_mp,Vale / S MP,data/fighters/vale.json#/moves/1,fighters/vale/normals.png,"Original s_mp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","mp;startup[0,5);active[5,8);recovery[8,20);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.s_hp,Vale / S HP,data/fighters/vale.json#/moves/2,fighters/vale/normals.png,"Original s_hp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","hp;startup[0,8);active[8,12);recovery[12,31);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.s_lk,Vale / S LK,data/fighters/vale.json#/moves/3,fighters/vale/normals.png,"Original s_lk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","lk;startup[0,3);active[3,5);recovery[5,12);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.s_mk,Vale / S MK,data/fighters/vale.json#/moves/4,fighters/vale/normals.png,"Original s_mk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","mk;startup[0,5);active[5,8);recovery[8,20);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.s_hk,Vale / S HK,data/fighters/vale.json#/moves/5,fighters/vale/normals.png,"Original s_hk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","hk;startup[0,8);active[8,12);recovery[12,31);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.c_lp,Vale / C LP,data/fighters/vale.json#/moves/6,fighters/vale/normals.png,"Original c_lp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","lp;startup[0,3);active[3,5);recovery[5,12);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.c_mp,Vale / C MP,data/fighters/vale.json#/moves/7,fighters/vale/normals.png,"Original c_mp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","mp;startup[0,5);active[5,8);recovery[8,20);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.c_hp,Vale / C HP,data/fighters/vale.json#/moves/8,fighters/vale/normals.png,"Original c_hp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","hp;startup[0,8);active[8,12);recovery[12,31);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.c_lk,Vale / C LK,data/fighters/vale.json#/moves/9,fighters/vale/normals.png,"Original c_lk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","lk;startup[0,3);active[3,5);recovery[5,12);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.c_mk,Vale / C MK,data/fighters/vale.json#/moves/10,fighters/vale/normals.png,"Original c_mk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","mk;startup[0,5);active[5,8);recovery[8,20);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.c_hk,Vale / C HK,data/fighters/vale.json#/moves/11,fighters/vale/normals.png,"Original c_hk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","hk;startup[0,8);active[8,12);recovery[12,31);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.j_lp,Vale / J LP,data/fighters/vale.json#/moves/12,fighters/vale/normals.png,"Original j_lp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","lp;startup[0,3);active[3,5);recovery[5,12);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.j_mp,Vale / J MP,data/fighters/vale.json#/moves/13,fighters/vale/normals.png,"Original j_mp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","mp;startup[0,5);active[5,8);recovery[8,20);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.j_hp,Vale / J HP,data/fighters/vale.json#/moves/14,fighters/vale/normals.png,"Original j_hp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","hp;startup[0,8);active[8,12);recovery[12,31);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.j_lk,Vale / J LK,data/fighters/vale.json#/moves/15,fighters/vale/normals.png,"Original j_lk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","lk;startup[0,3);active[3,5);recovery[5,12);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.j_mk,Vale / J MK,data/fighters/vale.json#/moves/16,fighters/vale/normals.png,"Original j_mk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","mk;startup[0,5);active[5,8);recovery[8,20);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.j_hk,Vale / J HK,data/fighters/vale.json#/moves/17,fighters/vale/normals.png,"Original j_hk key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","hk;startup[0,8);active[8,12);recovery[12,31);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.close_mp,Vale / Close MP,data/fighters/vale.json#/moves/18,fighters/vale/normals.png;fighters/vale/supplemental.png,"Original close_mp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","mp;startup[0,4);active[4,7);recovery[7,17);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.close_hp,Vale / Close HP,data/fighters/vale.json#/moves/19,fighters/vale/normals.png;fighters/vale/supplemental.png,"Original close_hp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","hp;startup[0,6);active[6,9);recovery[9,19);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.command_fhp,Vale / Long heel,data/fighters/vale.json#/moves/20,fighters/vale/normals.png,"Original command_fhp key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","unique;startup[0,10);active[10,13);recovery[13,30);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.leap_overhead,Vale / Leap strike,data/fighters/vale.json#/moves/21,fighters/vale/normals.png,"Original leap_overhead key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels.","unique;startup[0,17);active[17,20);recovery[20,39);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.throw_forward,Vale / Forward throw,data/fighters/vale.json#/moves/22,fighters/vale/normals.png,"Original throw_forward key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Paired thrower/victim grabs, rotation and release must match canonical throw timeline; both fighter pairings and facings required.","unique;startup[0,3);active[3,5);recovery[5,29);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.throw_back,Vale / Back throw,data/fighters/vale.json#/moves/23,fighters/vale/normals.png,"Original throw_back key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Paired thrower/victim grabs, rotation and release must match canonical throw timeline; both fighter pairings and facings required.","unique;startup[0,3);active[3,5);recovery[5,29);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.pulse_l,Vale / Charge pulse L,data/fighters/vale.json#/moves/24,fighters/vale/techniques.png,"Original pulse key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants. Caster recovery and projectile lifetime are separate; release at exact spawn_tick; no repeated spawn on loop.","l;startup[0,10);active[10,11);recovery[11,30);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
projectile,vale.pulse_l,Vale / Charge pulse L projectile,data/fighters/vale.json#/moves/24/projectile,effects/combat-atlas.png,Vale segmented teal crescent pulse; ordinary/EX/super/return silhouettes distinct,spawn10;22000x22000milli;vx3000;life150;hits1;turnnone;left/right;P1/P2,assigned_design_reference,not_integrated,Create release/travel/contact/clash/dissipate cels and independent lifetime clock; extract projectile ID/move/age from read-only sim snapshot; honor canonical dimensions,current_contract
fighter_move,vale.pulse_m,Vale / Charge pulse M,data/fighters/vale.json#/moves/25,fighters/vale/techniques.png,"Original pulse key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants. Caster recovery and projectile lifetime are separate; release at exact spawn_tick; no repeated spawn on loop.","m;startup[0,13);active[13,14);recovery[14,37);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
projectile,vale.pulse_m,Vale / Charge pulse M projectile,data/fighters/vale.json#/moves/25/projectile,effects/combat-atlas.png,Vale segmented teal crescent pulse; ordinary/EX/super/return silhouettes distinct,spawn13;22000x22000milli;vx4000;life150;hits1;turnnone;left/right;P1/P2,assigned_design_reference,not_integrated,Create release/travel/contact/clash/dissipate cels and independent lifetime clock; extract projectile ID/move/age from read-only sim snapshot; honor canonical dimensions,current_contract
fighter_move,vale.pulse_h,Vale / Charge pulse H,data/fighters/vale.json#/moves/26,fighters/vale/techniques.png,"Original pulse key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants. Caster recovery and projectile lifetime are separate; release at exact spawn_tick; no repeated spawn on loop.","h;startup[0,16);active[16,17);recovery[17,45);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
projectile,vale.pulse_h,Vale / Charge pulse H projectile,data/fighters/vale.json#/moves/26/projectile,effects/combat-atlas.png,Vale segmented teal crescent pulse; ordinary/EX/super/return silhouettes distinct,spawn16;22000x22000milli;vx5000;life150;hits1;turnnone;left/right;P1/P2,assigned_design_reference,not_integrated,Create release/travel/contact/clash/dissipate cels and independent lifetime clock; extract projectile ID/move/age from read-only sim snapshot; honor canonical dimensions,current_contract
fighter_move,vale.pulse_ex,Vale / Charge pulse EX,data/fighters/vale.json#/moves/27,fighters/vale/techniques.png,"Original pulse key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants. Caster recovery and projectile lifetime are separate; release at exact spawn_tick; no repeated spawn on loop.","ex;startup[0,8);active[8,9);recovery[9,33);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
projectile,vale.pulse_ex,Vale / Charge pulse EX projectile,data/fighters/vale.json#/moves/27/projectile,effects/combat-atlas.png,Vale segmented teal crescent pulse; ordinary/EX/super/return silhouettes distinct,spawn8;22000x22000milli;vx5000;life150;hits2;turnnone;left/right;P1/P2,assigned_design_reference,not_integrated,Create release/travel/contact/clash/dissipate cels and independent lifetime clock; extract projectile ID/move/age from read-only sim snapshot; honor canonical dimensions,current_contract
fighter_move,vale.rise_l,Vale / Rising heel L,data/fighters/vale.json#/moves/28,fighters/vale/techniques.png,"Original rise key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","l;startup[0,4);active[4,9);recovery[9,28);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.rise_m,Vale / Rising heel M,data/fighters/vale.json#/moves/29,fighters/vale/techniques.png,"Original rise key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","m;startup[0,6);active[6,11);recovery[11,34);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.rise_h,Vale / Rising heel H,data/fighters/vale.json#/moves/30,fighters/vale/techniques.png,"Original rise key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","h;startup[0,8);active[8,13);recovery[13,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.rise_ex,Vale / Rising heel EX,data/fighters/vale.json#/moves/31,fighters/vale/techniques.png,"Original rise key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","ex;startup[0,3);active[3,8);recovery[8,32);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.palm_l,Vale / Turn palm L,data/fighters/vale.json#/moves/32,fighters/vale/techniques.png,"Original palm key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","l;startup[0,10);active[10,15);recovery[15,34);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.palm_m,Vale / Turn palm M,data/fighters/vale.json#/moves/33,fighters/vale/techniques.png,"Original palm key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","m;startup[0,13);active[13,18);recovery[18,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.palm_h,Vale / Turn palm H,data/fighters/vale.json#/moves/34,fighters/vale/techniques.png,"Original palm key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","h;startup[0,16);active[16,21);recovery[21,49);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.palm_ex,Vale / Turn palm EX,data/fighters/vale.json#/moves/35,fighters/vale/techniques.png,"Original palm key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","ex;startup[0,8);active[8,13);recovery[13,37);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.heel_l,Vale / Retreat heel L,data/fighters/vale.json#/moves/36,fighters/vale/techniques.png,"Original heel key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","l;startup[0,10);active[10,15);recovery[15,34);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.heel_m,Vale / Retreat heel M,data/fighters/vale.json#/moves/37,fighters/vale/techniques.png,"Original heel key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","m;startup[0,13);active[13,18);recovery[18,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.heel_h,Vale / Retreat heel H,data/fighters/vale.json#/moves/38,fighters/vale/techniques.png,"Original heel key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","h;startup[0,16);active[16,21);recovery[21,49);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.heel_ex,Vale / Retreat heel EX,data/fighters/vale.json#/moves/39,fighters/vale/techniques.png,"Original heel key-pose direction; Family silhouette reference shared by L/M/H/EX; each variant needs its own cel-to-tick timeline, active pose/extension and follow-through. L compact, M expanded, H committed; EX has distinct twin-notch accent and authored multihit poses. Do not copy one complete clip for all variants.","ex;startup[0,8);active[8,13);recovery[13,37);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.super_1,Vale / Rising Current,data/fighters/vale.json#/moves/40,fighters/vale/techniques.png,"Original super_1 key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Distinct named-super extreme; hold on simulation superfreeze; every authored hit group gets readable contact.","unique;startup[0,5);active[5,25);recovery[25,60);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.super_2,Vale / Crosswind,data/fighters/vale.json#/moves/41,fighters/vale/techniques.png,"Original super_2 key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Caster recovery and projectile lifetime are separate; release at exact spawn_tick; no repeated spawn on loop. Distinct named-super extreme; hold on simulation superfreeze; every authored hit group gets readable contact.","unique;startup[0,6);active[6,14);recovery[14,49);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
projectile,vale.super_2,Vale / Crosswind projectile,data/fighters/vale.json#/moves/41/projectile,effects/combat-atlas.png,Vale segmented teal crescent pulse; ordinary/EX/super/return silhouettes distinct,spawn6;46000x55000milli;vx4800;life120;hits4;turnnone;left/right;P1/P2,assigned_design_reference,not_integrated,Create release/travel/contact/clash/dissipate cels and independent lifetime clock; extract projectile ID/move/age from read-only sim snapshot; honor canonical dimensions,current_contract
fighter_move,vale.super_3,Vale / Tidal Step,data/fighters/vale.json#/moves/42,fighters/vale/techniques.png,"Original super_3 key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Distinct named-super extreme; hold on simulation superfreeze; every authored hit group gets readable contact.","unique;startup[0,7);active[7,19);recovery[19,54);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
